CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_score,rfm_segment,Country
14537,49,1,355.56000000000006,3,1,2,2,2.0,Promising,United Kingdom
14793,13,1,228.99,4,1,1,1,2.0,Promising,United Kingdom
15049,265,1,121.17000000000002,1,1,1,1,1.0,Lost,United Kingdom
15561,3,4,800.58999999999992,4,3,3,3,3.33,Recent Customers,United Kingdom
16073,289,1,122.39999999999999,1,1,1,1,1.0,Lost,United Kingdom
16841,28,6,1869.8200000000002,3,4,4,4,3.67,Loyal Customers,United Kingdom
17097,2,7,810.27,4,4,3,4,3.67,Champions,Spain
17353,121,2,1740.0,2,2,4,3,2.67,At Risk,United Kingdom
17609,32,5,1112.2200000000003,3,4,3,4,3.33,Loyal Customers,United Kingdom
17865,22,20,10526.319999999996,3,4,4,4,3.67,Loyal Customers,United Kingdom
18121,141,2,673.1,2,2,3,3,2.33,At Risk,United Kingdom
12490,9,9,4955.6299999999965,4,4,4,4,4.0,Champions,France
13002,310,1,120.94999999999999,1,1,1,1,1.0,Lost,United Kingdom
13258,3,3,698.57999999999993,4,3,3,3,3.33,Recent Customers,United Kingdom
13514,65,1,152.20000000000002,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14282,11,13,3371.6400000000035,4,4,4,4,4.0,Champions,United Kingdom
14538,56,2,388.24999999999994,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14794,1,6,1115.0499999999997,4,4,3,4,3.67,Champions,United Kingdom
15050,17,3,1782.0900000000006,3,3,4,4,3.33,Loyal Customers,United Kingdom
15306,56,3,1174.35,2,3,3,3,2.67,At Risk,United Kingdom
15562,343,1,134.55,1,1,1,1,1.0,Lost,United Kingdom
16330,9,3,251.90999999999997,4,3,1,2,2.67,Recent Customers,United Kingdom
16586,240,1,463.95,1,1,2,2,1.33,Hibernating,United Kingdom
16842,92,3,1264.1899999999996,2,3,3,3,2.67,At Risk,United Kingdom
17354,42,1,1393.06,3,1,3,2,2.33,Promising,United Kingdom
17866,134,1,329.65000000000003,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
18122,14,5,1384.4500000000014,4,4,3,4,3.67,Champions,United Kingdom
12491,30,1,460.40000000000009,3,1,2,2,2.0,Promising,France
12747,14,10,3757.5100000000016,4,4,4,4,4.0,Champions,United Kingdom
13003,97,3,149.05,2,3,1,2,2.0,Customers Needing Attention,United Kingdom
13259,53,1,292.31999999999994,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13515,64,4,891.12000000000035,2,3,3,3,2.67,At Risk,United Kingdom
13771,56,4,2634.4500000000012,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
14027,52,1,104.82,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14539,7,2,537.48,4,2,2,2,2.67,Recent Customers,United Kingdom
14795,158,1,131.45000000000002,1,1,1,1,1.0,Lost,United Kingdom
15051,15,3,1391.6100000000001,4,3,3,3,3.33,Recent Customers,United Kingdom
15307,87,1,205.3,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15563,14,4,1400.4400000000003,4,3,3,3,3.33,Recent Customers,United Kingdom
15819,41,4,1905.45,3,3,4,4,3.33,Loyal Customers,United Kingdom
16587,224,1,225.15,1,1,1,1,1.0,Lost,United Kingdom
16843,34,16,10196.570000000003,3,4,4,4,3.67,Loyal Customers,United Kingdom
17611,22,13,3678.17,3,4,4,4,3.67,Loyal Customers,United Kingdom
17867,22,6,1197.1000000000004,3,4,3,4,3.33,Loyal Customers,United Kingdom
18123,16,2,589.44,4,2,2,2,2.67,Recent Customers,United Kingdom
12492,55,2,263.21,2,2,1,2,1.67,Customers Needing Attention,Germany
12748,2,200,32649.4600000004,4,4,4,4,4.0,Champions,United Kingdom
13004,3,18,5655.9099999999989,4,4,4,4,4.0,Champions,United Kingdom
13260,53,1,557.62,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
13516,13,3,1389.4100000000003,4,3,3,3,3.33,Recent Customers,United Kingdom
13772,25,3,1132.1299999999999,3,3,3,3,3.0,Potential Loyalists,United Kingdom
14284,22,2,595.25000000000011,3,2,2,2,2.33,Promising,United Kingdom
14540,1,3,996.25999999999965,4,3,3,3,3.33,Recent Customers,United Kingdom
14796,14,16,7595.2599999999793,4,4,4,4,4.0,Champions,United Kingdom
15052,311,1,215.78,1,1,1,1,1.0,Lost,United Kingdom
15308,266,1,310.46999999999997,1,1,2,2,1.33,Hibernating,United Kingdom
15820,311,1,206.97999999999996,1,1,1,1,1.0,Lost,United Kingdom
16076,14,9,2073.7499999999995,4,4,4,4,4.0,Champions,United Kingdom
16332,20,7,1593.200000000001,3,4,4,4,3.67,Loyal Customers,United Kingdom
17100,10,2,971.74000000000024,4,2,3,3,3.0,Recent Customers,United Kingdom
17356,303,1,178.22,1,1,1,1,1.0,Lost,United Kingdom
17612,45,6,2048.4499999999994,3,4,4,4,3.67,Loyal Customers,United Kingdom
12493,157,2,433.74,1,2,2,2,1.67,Hibernating,France
12749,14,4,3327.8200000000011,4,3,4,4,3.67,Champions,United Kingdom
13005,165,2,513.7,1,2,2,2,1.67,Hibernating,United Kingdom
13261,260,2,944.1,1,2,3,3,2.0,At Risk,United Kingdom
13517,51,3,2128.4199999999996,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
14029,55,2,467.66,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14285,13,4,1910.0100000000002,4,3,4,4,3.67,Champions,United Kingdom
14541,50,8,1461.6499999999999,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
15053,148,2,478.59999999999997,1,2,2,2,1.67,Hibernating,United Kingdom
15565,42,2,173.16,3,2,1,2,2.0,Promising,United Kingdom
15821,36,2,570.96,3,2,2,2,2.33,Promising,United Kingdom
16333,28,20,25079.6,3,4,4,4,3.67,Loyal Customers,United Kingdom
16589,63,3,459.23999999999995,2,3,2,3,2.33,At Risk,United Kingdom
17101,2,4,1621.7300000000002,4,3,4,4,3.67,Champions,United Kingdom
17357,16,2,388.14000000000004,4,2,2,2,2.67,Recent Customers,United Kingdom
17613,14,14,4559.1500000000005,4,4,4,4,4.0,Champions,United Kingdom
17869,99,5,428.17999999999989,2,4,2,3,2.67,At Risk,United Kingdom
18125,21,4,1142.9899999999996,3,3,3,3,3.0,Potential Loyalists,United Kingdom
12494,7,7,1246.1000000000006,4,4,3,4,3.67,Champions,France
12750,120,1,275.88,2,1,1,1,1.33,Customers Needing Attention,Poland
13006,48,1,81.57,3,1,1,1,1.67,Promising,United Kingdom
13262,255,1,200.29000000000002,1,1,1,1,1.0,Lost,United Kingdom
13518,77,1,659.43999999999994,2,1,3,2,2.0,Customers Needing Attention,United Kingdom
13774,73,1,344.99999999999994,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
14030,10,8,2360.09,4,4,4,4,4.0,Champions,United Kingdom
14286,15,3,4628.7499999999991,4,3,4,4,3.67,Champions,United Kingdom
14542,177,1,103.25,1,1,1,1,1.0,Lost,United Kingdom
14798,44,3,173.74,3,3,1,2,2.33,Promising,United Kingdom
15054,4,2,302.09999999999997,4,2,1,2,2.33,Recent Customers,United Kingdom
15822,351,1,440.2,1,1,2,2,1.33,Hibernating,United Kingdom
16078,275,1,79.2,1,1,1,1,1.0,Lost,United Kingdom
16846,42,1,214.32000000000002,3,1,1,1,1.67,Promising,United Kingdom
17102,253,1,25.5,1,1,1,1,1.0,Lost,United Kingdom
17358,295,2,365.84999999999985,1,2,2,2,1.67,Hibernating,United Kingdom
17614,49,1,390.06999999999988,3,1,2,2,2.0,Promising,United Kingdom
17870,6,11,1629.4400000000012,4,4,4,4,4.0,Champions,United Kingdom
18126,52,1,206.83000000000015,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13263,3,33,7109.8699999999635,4,4,4,4,4.0,Champions,United Kingdom
13519,70,1,122.75,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14031,13,18,16779.739999999994,4,4,4,4,4.0,Champions,United Kingdom
14287,190,2,83.28,1,2,1,2,1.33,Hibernating,United Kingdom
14543,20,16,3630.3300000000008,3,4,4,4,3.67,Loyal Customers,United Kingdom
14799,43,1,157.70000000000002,3,1,1,1,1.67,Promising,United Kingdom
15311,2,88,59591.83000000014,4,4,4,4,4.0,Champions,United Kingdom
15567,10,1,186.01,4,1,1,1,2.0,Promising,United Kingdom
15823,364,1,15.0,1,1,1,1,1.0,Lost,United Kingdom
16079,8,3,1352.0,4,3,3,3,3.33,Recent Customers,United Kingdom
16591,60,1,213.50000000000003,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16847,35,1,193.43999999999997,3,1,1,1,1.67,Promising,United Kingdom
17359,3,1,127.86000000000001,4,1,1,1,2.0,Promising,United Kingdom
17615,122,3,329.59999999999997,2,3,2,3,2.33,At Risk,United Kingdom
17871,196,1,155.90000000000003,1,1,1,1,1.0,Lost,United Kingdom
18127,11,3,348.72999999999985,4,3,2,3,3.0,Recent Customers,United Kingdom
12752,73,1,4366.7799999999988,2,1,4,3,2.33,At Risk,Norway
13008,315,1,229.47000000000003,1,1,1,1,1.0,Lost,United Kingdom
13520,50,6,3624.349999999999,2,4,4,4,3.33,Can’t Lose Them,Switzerland
14032,8,10,2792.4700000000016,4,4,4,4,4.0,Champions,United Kingdom
14288,205,1,426.6,1,1,2,2,1.33,Hibernating,United Kingdom
14544,16,2,2024.4500000000003,4,2,4,3,3.33,Recent Customers,United Kingdom
14800,39,12,4339.7400000000007,3,4,4,4,3.67,Loyal Customers,United Kingdom
15312,67,4,924.85000000000014,2,3,3,3,2.67,At Risk,United Kingdom
15568,36,2,422.51999999999987,3,2,2,2,2.33,Promising,United Kingdom
16080,73,2,217.16,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
16592,4,15,3195.5200000000004,4,4,4,4,4.0,Champions,United Kingdom
16848,44,1,281.42,3,1,1,1,1.67,Promising,United Kingdom
17360,9,3,585.79,4,3,2,3,3.0,Recent Customers,United Kingdom
17616,165,3,571.2,1,3,2,3,2.0,At Risk,United Kingdom
12497,73,1,1043.1,2,1,3,2,2.0,Customers Needing Attention,Germany
12753,14,6,21429.39,4,4,4,4,4.0,Champions,Japan
13265,45,5,2107.6600000000003,3,4,4,4,3.67,Loyal Customers,United Kingdom
13521,2,1,287.87999999999988,4,1,1,1,2.0,Promising,United Kingdom
13777,16,30,23460.409999999989,4,4,4,4,4.0,Champions,United Kingdom
14289,126,5,832.77999999999975,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
14801,53,1,193.13999999999996,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15057,267,2,1489.5,1,2,3,3,2.0,At Risk,United Kingdom
15313,102,1,52.0,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15569,95,5,1375.7100000000005,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
15825,164,1,532.93999999999994,1,1,2,2,1.33,Hibernating,United Kingdom
16081,48,5,2806.9000000000015,3,4,4,4,3.67,Loyal Customers,United Kingdom
16337,28,1,151.04999999999998,3,1,1,1,1.67,Promising,United Kingdom
16593,42,3,330.03,3,3,2,3,2.67,Potential Loyalists,United Kingdom
16849,178,1,124.57,1,1,1,1,1.0,Lost,United Kingdom
17105,151,2,665.78,1,2,3,3,2.0,At Risk,United Kingdom
17361,41,3,488.2,3,3,2,3,2.67,Potential Loyalists,United Kingdom
17873,72,5,1859.1600000000008,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
18129,235,1,112.55000000000001,1,1,1,1,1.0,Lost,United Kingdom
12498,13,3,403.7,4,3,2,3,3.0,Recent Customers,Germany
12754,227,3,3010.7400000000002,1,3,4,4,2.67,Can’t Lose Them,Japan
13266,3,12,3834.2599999999998,4,4,4,4,4.0,Champions,United Kingdom
13522,22,1,125.80000000000001,3,1,1,1,1.67,Promising,United Kingdom
13778,95,1,178.7,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14034,14,3,651.82000000000016,4,3,3,3,3.33,Recent Customers,United Kingdom
14290,3,5,2314.6499999999996,4,4,4,4,4.0,Champions,United Kingdom
14546,32,4,2078.1000000000026,3,3,4,4,3.33,Loyal Customers,United Kingdom
15058,17,11,2124.9900000000025,3,4,4,4,3.67,Loyal Customers,United Kingdom
15314,191,1,327.97,1,1,2,2,1.33,Hibernating,United Kingdom
15570,2,11,4130.12,4,4,4,4,4.0,Champions,United Kingdom
15826,48,3,1654.31,3,3,4,4,3.33,Loyal Customers,United Kingdom
16338,149,1,214.8,1,1,1,1,1.0,Lost,United Kingdom
16594,67,1,181.09,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16850,325,1,332.41,1,1,2,2,1.33,Hibernating,United Kingdom
17362,231,2,312.23,1,2,2,2,1.67,Hibernating,United Kingdom
17618,240,2,666.78,1,2,3,3,2.0,At Risk,United Kingdom
17874,177,6,683.46000000000015,1,4,3,4,2.67,Can’t Lose Them,United Kingdom
18130,7,3,1059.39,4,3,3,3,3.33,Recent Customers,United Kingdom
12755,272,2,3811.9499999999994,1,2,4,3,2.33,At Risk,Japan
13011,364,1,50.550000000000004,1,1,1,1,1.0,Lost,United Kingdom
13267,9,18,4220.2900000000027,4,4,4,4,4.0,Champions,United Kingdom
13523,25,5,3964.8800000000006,3,4,4,4,3.67,Loyal Customers,United Kingdom
14035,20,5,1428.02,3,4,3,4,3.33,Loyal Customers,United Kingdom
14291,49,9,3325.5599999999995,3,4,4,4,3.67,Loyal Customers,United Kingdom
14547,4,6,3528.0400000000004,4,4,4,4,4.0,Champions,United Kingdom
14803,154,3,845.55000000000018,1,3,3,3,2.33,At Risk,United Kingdom
15059,32,9,1337.7200000000007,3,4,3,4,3.33,Loyal Customers,United Kingdom
15315,56,2,570.5,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
15571,3,4,650.43,4,3,2,3,3.0,Recent Customers,United Kingdom
15827,65,14,1836.0900000000011,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
16083,92,2,1317.6200000000003,2,2,3,3,2.33,At Risk,United Kingdom
16339,276,1,109.95000000000003,1,1,1,1,1.0,Lost,United Kingdom
16595,53,1,360.15999999999997,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
16851,34,2,239.45999999999998,3,2,1,2,2.0,Promising,United Kingdom
17107,25,6,10815.429999999989,3,4,4,4,3.67,Loyal Customers,United Kingdom
17619,304,1,218.52,1,1,1,1,1.0,Lost,United Kingdom
12500,15,11,4257.8200000000006,4,4,4,4,4.0,Champions,Germany
12756,78,1,112.07999999999998,2,1,1,1,1.33,Customers Needing Attention,Japan
13012,1,8,1661.8400000000008,4,4,4,4,4.0,Champions,United Kingdom
13268,9,11,3214.6899999999978,4,4,4,4,4.0,Champions,United Kingdom
13524,32,5,680.18000000000006,3,4,3,4,3.33,Loyal Customers,United Kingdom
13780,162,1,116.28000000000002,1,1,1,1,1.0,Lost,United Kingdom
14036,276,1,626.65,1,1,2,2,1.33,Hibernating,United Kingdom
14292,31,7,4458.61,3,4,4,4,3.67,Loyal Customers,United Kingdom
14548,142,2,652.8,2,2,3,3,2.33,At Risk,United Kingdom
15060,1,3,286.47999999999996,4,3,1,2,2.67,Recent Customers,United Kingdom
15316,318,1,165.0,1,1,1,1,1.0,Lost,United Kingdom
15572,17,6,2357.880000000001,3,4,4,4,3.67,Loyal Customers,United Kingdom
16084,291,1,436.17999999999984,1,1,2,2,1.33,Hibernating,United Kingdom
16340,99,1,549.06999999999982,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
16596,7,2,250.14999999999998,4,2,1,2,2.33,Recent Customers,United Kingdom
16852,2,2,144.91,4,2,1,2,2.33,Recent Customers,United Kingdom
17364,7,8,3788.6699999999955,4,4,4,4,4.0,Champions,United Kingdom
17620,51,1,81.44,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
12501,328,1,2169.389999999999,1,1,4,3,2.0,At Risk,Germany
12757,7,13,7857.0999999999995,4,4,4,4,4.0,Champions,Portugal
13013,13,12,4515.84,4,4,4,4,4.0,Champions,United Kingdom
13269,3,14,5012.5500000000011,4,4,4,4,4.0,Champions,United Kingdom
13525,6,2,628.78,4,2,2,2,2.67,Recent Customers,United Kingdom
13781,242,1,127.84000000000003,1,1,1,1,1.0,Lost,United Kingdom
14037,168,2,147.2,1,2,1,2,1.33,Hibernating,United Kingdom
14293,139,3,739.40999999999951,2,3,3,3,2.67,At Risk,United Kingdom
14549,303,1,289.23999999999995,1,1,1,1,1.0,Lost,United Kingdom
14805,7,4,554.65,4,3,2,3,3.0,Recent Customers,United Kingdom
15061,2,47,50638.280000000013,4,4,4,4,4.0,Champions,United Kingdom
15573,23,2,607.44999999999993,3,2,2,2,2.33,Promising,United Kingdom
15829,91,2,636.13999999999976,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
16085,15,5,981.50999999999988,4,4,3,4,3.67,Champions,United Kingdom
16341,16,4,1971.8700000000001,4,3,4,4,3.67,Champions,United Kingdom
17109,21,6,885.03999999999985,3,4,3,4,3.33,Loyal Customers,United Kingdom
17365,4,8,4801.5599999999949,4,4,4,4,4.0,Champions,United Kingdom
17621,13,3,1379.8999999999999,4,3,3,3,3.33,Recent Customers,United Kingdom
17877,162,1,237.61000000000004,1,1,1,1,1.0,Lost,United Kingdom
18133,204,1,931.49999999999989,1,1,3,2,1.67,Hibernating,United Kingdom
12502,87,5,3723.8700000000003,2,4,4,4,3.33,Can’t Lose Them,Spain
12758,108,2,2791.59,2,2,4,3,2.67,At Risk,Portugal
13014,2,10,3466.2799999999993,4,4,4,4,4.0,Champions,United Kingdom
13270,358,1,590.0,1,1,2,2,1.33,Hibernating,United Kingdom
13782,4,6,911.9999999999992,4,4,3,4,3.67,Champions,United Kingdom
14038,70,3,1560.379999999999,2,3,3,3,2.67,At Risk,United Kingdom
14550,2,2,765.62,4,2,3,3,3.0,Recent Customers,United Kingdom
14806,67,1,193.39,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15062,63,4,987.8599999999999,2,3,3,3,2.67,At Risk,United Kingdom
15574,169,4,702.24999999999966,1,3,3,3,2.33,At Risk,United Kingdom
15830,29,1,576.0,3,1,2,2,2.0,Promising,United Kingdom
16086,51,5,1121.3899999999999,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
16342,67,4,322.40999999999997,2,3,2,3,2.33,At Risk,United Kingdom
16598,277,1,145.05,1,1,1,1,1.0,Lost,United Kingdom
17110,157,1,163.3,1,1,1,1,1.0,Lost,United Kingdom
17878,35,1,379.45000000000005,3,1,2,2,2.0,Promising,United Kingdom
12759,44,3,1531.4400000000005,3,3,3,3,3.0,Potential Loyalists,Netherlands
13015,45,5,3346.280000000002,3,4,4,4,3.67,Loyal Customers,United Kingdom
13271,29,1,217.37999999999988,3,1,1,1,1.67,Promising,United Kingdom
13527,25,7,2287.5100000000007,3,4,4,4,3.67,Loyal Customers,United Kingdom
14039,25,1,152.2,3,1,1,1,1.67,Promising,United Kingdom
14295,32,1,166.2,3,1,1,1,1.67,Promising,United Kingdom
14551,10,2,186.23000000000002,4,2,1,2,2.33,Recent Customers,United Kingdom
15063,205,1,370.79999999999995,1,1,2,2,1.33,Hibernating,United Kingdom
15319,275,1,204.50000000000006,1,1,1,1,1.0,Lost,United Kingdom
15831,50,3,801.75999999999976,2,3,3,3,2.67,At Risk,United Kingdom
16343,8,2,370.4799999999999,4,2,2,2,2.67,Recent Customers,United Kingdom
16855,15,2,328.4,4,2,2,2,2.67,Recent Customers,United Kingdom
17111,39,1,248.61,3,1,1,1,1.67,Promising,United Kingdom
17367,230,1,168.39999999999998,1,1,1,1,1.0,Lost,United Kingdom
17623,24,1,527.04999999999984,3,1,2,2,2.0,Promising,United Kingdom
17879,165,1,178.51999999999998,1,1,1,1,1.0,Lost,United Kingdom
18135,21,5,681.91000000000008,3,4,3,4,3.33,Loyal Customers,United Kingdom
12504,10,2,482.04999999999995,4,2,2,2,2.67,Recent Customers,Germany
13016,65,3,789.88999999999976,2,3,3,3,2.67,At Risk,United Kingdom
13272,23,2,276.56000000000006,3,2,1,2,2.0,Promising,United Kingdom
13784,1,11,2462.79,4,4,4,4,4.0,Champions,United Kingdom
14040,32,12,3614.92,3,4,4,4,3.67,Loyal Customers,United Kingdom
14552,143,1,165.07,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14808,31,8,2741.1699999999983,3,4,4,4,3.67,Loyal Customers,United Kingdom
15320,36,1,267.13,3,1,1,1,1.67,Promising,United Kingdom
15576,29,1,940.67000000000019,3,1,3,2,2.33,Promising,United Kingdom
15832,246,1,836.79,1,1,3,2,1.67,Hibernating,United Kingdom
16344,150,1,101.10000000000001,1,1,1,1,1.0,Lost,United Kingdom
16600,8,5,573.19999999999993,4,4,2,3,3.33,Recent Customers,United Kingdom
16856,6,1,35.400000000000006,4,1,1,1,2.0,Promising,United Kingdom
17368,15,8,1912.6700000000008,4,4,4,4,4.0,Champions,United Kingdom
17624,6,2,843.4799999999999,4,2,3,3,3.0,Recent Customers,United Kingdom
17880,356,1,458.9199999999999,1,1,2,2,1.33,Hibernating,United Kingdom
18136,55,3,784.33,2,3,3,3,2.67,At Risk,United Kingdom
13273,105,1,138.97999999999996,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13529,70,2,307.76,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14041,258,1,141.41,1,1,1,1,1.0,Lost,United Kingdom
14297,9,4,1305.33,4,3,3,3,3.33,Recent Customers,United Kingdom
14553,11,5,859.2700000000001,4,4,3,4,3.67,Champions,United Kingdom
15065,29,4,3158.1299999999997,3,3,4,4,3.33,Loyal Customers,United Kingdom
15321,62,3,2748.31,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
15577,143,3,258.87999999999994,2,3,1,2,2.0,Customers Needing Attention,United Kingdom
16345,36,1,575.41,3,1,2,2,2.0,Promising,United Kingdom
16601,32,1,244.79999999999995,3,1,1,1,1.67,Promising,United Kingdom
17625,10,4,2047.0000000000009,4,3,4,4,3.67,Champions,United Kingdom
17881,296,1,133.35000000000002,1,1,1,1,1.0,Lost,United Kingdom
12506,224,1,73.500000000000014,1,1,1,1,1.0,Lost,France
12762,17,1,461.59000000000003,3,1,2,2,2.0,Promising,Portugal
13018,8,28,7277.699999999998,4,4,4,4,4.0,Champions,United Kingdom
13786,359,1,230.4,1,1,1,1,1.0,Lost,United Kingdom
14298,22,43,50889.699999999961,3,4,4,4,3.67,Loyal Customers,United Kingdom
14554,2,4,2381.0400000000004,4,3,4,4,3.67,Champions,United Kingdom
14810,32,11,2087.8799999999992,3,4,4,4,3.67,Loyal Customers,United Kingdom
15066,45,1,893.59,3,1,3,2,2.33,Promising,United Kingdom
15322,77,1,679.67999999999984,2,1,3,2,2.0,Customers Needing Attention,United Kingdom
15578,154,1,127.1,1,1,1,1,1.0,Lost,United Kingdom
15834,62,4,2233.7499999999986,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
16602,28,1,528.07999999999993,3,1,2,2,2.0,Promising,United Kingdom
16858,360,1,375.69000000000005,1,1,2,2,1.33,Hibernating,United Kingdom
17114,25,7,717.72999999999968,3,4,3,4,3.33,Loyal Customers,United Kingdom
17370,64,4,446.18,2,3,2,3,2.33,At Risk,United Kingdom
18138,287,1,152.65,1,1,1,1,1.0,Lost,United Kingdom
12507,126,3,1304.81,2,3,3,3,2.67,At Risk,Spain
12763,130,2,494.08000000000004,2,2,2,2,2.0,Customers Needing Attention,Japan
13531,197,2,483.80000000000007,1,2,2,2,1.67,Hibernating,United Kingdom
13787,67,2,309.04,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14299,13,8,3676.0999999999976,4,4,4,4,4.0,Champions,United Kingdom
14555,49,2,324.14000000000004,3,2,2,2,2.33,Promising,United Kingdom
15067,70,3,1744.76,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
15579,60,2,348.59999999999997,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
15835,36,4,954.08999999999969,3,3,3,3,3.0,Potential Loyalists,United Kingdom
16091,146,2,315.06000000000006,1,2,2,2,1.67,Hibernating,United Kingdom
16347,3,2,887.65000000000055,4,2,3,3,3.0,Recent Customers,United Kingdom
16603,66,2,482.46999999999997,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
16859,136,2,747.81,2,2,3,3,2.33,At Risk,United Kingdom
17115,174,2,612.82,1,2,2,2,1.67,Hibernating,United Kingdom
17371,9,3,423.88999999999982,4,3,2,3,3.0,Recent Customers,United Kingdom
17883,6,3,486.89999999999981,4,3,2,3,3.0,Recent Customers,United Kingdom
18139,9,6,8438.3399999999965,4,4,4,4,4.0,Champions,United Kingdom
12508,18,2,398.27000000000004,3,2,2,2,2.33,Promising,France
12764,308,1,1693.8799999999999,1,1,4,3,2.0,At Risk,Lebanon
13276,55,2,590.93000000000006,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
13532,25,1,210.30999999999995,3,1,1,1,1.67,Promising,United Kingdom
14044,18,4,652.81999999999925,3,3,3,3,3.0,Potential Loyalists,United Kingdom
14300,10,1,43.2,4,1,1,1,2.0,Promising,United Kingdom
15068,38,2,553.35999999999979,3,2,2,2,2.33,Promising,United Kingdom
15836,42,1,137.37,3,1,1,1,1.67,Promising,United Kingdom
16092,106,3,817.86,2,3,3,3,2.67,At Risk,United Kingdom
16348,24,7,1469.4500000000005,3,4,3,4,3.33,Loyal Customers,United Kingdom
17372,32,8,1342.6800000000012,3,4,3,4,3.33,Loyal Customers,United Kingdom
17628,73,1,75.75,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
17884,303,3,602.84,1,3,2,3,2.0,At Risk,United Kingdom
12509,276,1,176.5,1,1,1,1,1.0,Lost,France
13021,17,8,2310.9499999999994,3,4,4,4,3.67,Loyal Customers,United Kingdom
13277,7,4,258.4,4,3,1,2,2.67,Recent Customers,United Kingdom
13533,174,3,270.79000000000013,1,3,1,2,1.67,Hibernating,United Kingdom
14045,101,4,1659.75,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
14301,109,1,640.14,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
14557,77,1,788.38,2,1,3,2,2.0,Customers Needing Attention,United Kingdom
14813,361,2,155.42999999999998,1,2,1,2,1.33,Hibernating,United Kingdom
15069,171,1,1109.53,1,1,3,2,1.67,Hibernating,United Kingdom
15325,95,1,162.29,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15581,112,13,3679.9700000000003,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
15837,56,1,391.98,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
16093,98,1,17.0,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16349,282,1,53.5,1,1,1,1,1.0,Lost,United Kingdom
16861,51,2,173.76000000000002,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
17117,280,1,116.19999999999999,1,1,1,1,1.0,Lost,United Kingdom
17373,32,4,646.92,3,3,2,3,2.67,Potential Loyalists,United Kingdom
17629,10,7,1474.6700000000005,4,4,3,4,3.67,Champions,United Kingdom
17885,4,1,190.19,4,1,1,1,2.0,Promising,United Kingdom
12510,134,2,982.56999999999994,2,2,3,3,2.33,At Risk,Spain
12766,49,6,6271.2,3,4,4,4,3.67,Loyal Customers,Portugal
13278,32,1,542.73,3,1,2,2,2.0,Promising,United Kingdom
13534,24,24,5512.8800000000128,3,4,4,4,3.67,Loyal Customers,United Kingdom
14046,276,1,154.98999999999998,1,1,1,1,1.0,Lost,United Kingdom
15070,364,1,106.2,1,1,1,1,1.0,Lost,United Kingdom
15326,325,1,311.71000000000004,1,1,2,2,1.33,Hibernating,United Kingdom
15582,16,3,682.91000000000008,4,3,3,3,3.33,Recent Customers,United Kingdom
15838,3,19,33643.079999999994,4,4,4,4,4.0,Champions,United Kingdom
